,logreg_categoria,news_url_absolute
21290,regulaciones,https://www.ecotvpanama.com/nacionales/mesa-unica-dialogo-acuerdo-la-css-n5753753
14721,regulaciones,https://acento.com.do/opinion/nacimiento-de-un-nuevo-orden-mundial-1-7-9087243.html
2661,regulaciones,https://www.larepublica.co/globoeconomia/deberiamos-preocuparnos-mas-por-el-precio-de-los-alimentos-que-por-la-gasolina-3405451
4801,regulaciones,http://www.diariodehermosillo.com/global-medicamentos-inmunosupresores-para-trasplante-de-organos-mercado-restricciones-y-procedimientos/
22744,regulaciones,https://rpp.pe/economia/economia/peru-esta-entre-los-paises-mas-expuestos-a-los-impactos-de-la-crisis-alimentaria-noticia-1418733
23016,regulaciones,https://www.portafolio.co/economia/finanzas/gremio-de-restaurantes-cree-la-reforma-tributaria-impactara-negocios-569360
8239,regulaciones,https://elcomercio.pe/economia/dia-1/pepsico-alimentos-la-recuperacion-de-las-ventas-el-reto-de-la-rentabilidad-y-en-que-quedo-el-caso-cheese-tris-entrevista-mirko-astudillo-gerente-general-de-pepsico-alimentos-en-el-peru-precio-de-alimentos-alza-gaseosas-noticia/
23166,regulaciones,https://es-us.vida-estilo.yahoo.com/dr-copper-3-razones-explican-113028870.html
3859,reputacion,https://www.elcolombiano.com/colombia/politica/presidente-petro-propone-legalizar-cultivo-de-marihuana-sin-licencias-FN18374919
13578,regulaciones,https://es.cointelegraph.com/news/japan-s-crypto-self-regulation-experiment-not-working
175,regulaciones,https://www.bloomberglinea.com/2022/08/12/america-latina-lidero-el-camino-a-era-de-tasas-altas-ahora-esta-atascada-alli/
10310,regulaciones,https://www.bloomberglinea.com/2022/08/10/jpmorgan-dice-que-repunte-de-bonos-en-mercados-emergentes-es-insostenible/
9682,regulaciones,https://www.forbesargentina.com/macroeconomia/las-reservas-dolar-informacion-necesidad-precios-libres-n20408
13589,regulaciones,https://es.cointelegraph.com/news/germany-and-the-us-share-the-top-spot-in-the-global-crypto-rankings-report
1852,regulaciones,https://gestion.pe/mundo/ministro-de-hacienda-de-chile-busca-calmar-a-inversionistas-tras-semana-turbulenta-noticia/
15960,regulaciones,https://www.elespectador.com/opinion/columnistas/cartas-de-los-lectores/sobre-un-articulo-en-torno-al-lactosuero/
14722,regulaciones,https://www.larepublica.co/globoeconomia/cuales-son-las-10-monedas-que-mas-fuerza-tienen-a-nivel-mundial-en-el-2022-3413186
13443,regulaciones,https://www.elespanol.com/invertia/economia/macroeconomia/20220718/larry-fink-blackrock-preocupados-precio-alimentos/688681456_0.html
7388,regulaciones,https://www.semana.com/economia/empresas/articulo/precio-del-dolar-tres-consejos-para-importar-mercancias-cuando-esa-divisa-esta-por-las-nubes/202251/
8881,regulaciones,https://www.valoraanalitik.com/2022/07/17/superindustria-investiga-empresas-presunta-adulteracion-leche/
6072,regulaciones,https://www.elespectador.com/economia/paneleros-descartan-entrar-a-paro-aunque-sus-reclamos-persisten/
4098,regulaciones,https://www.wradio.com.co/2022/07/28/esto-dicen-las-empresas-cripto-de-borrador-de-circular-con-las-reglas-de-operacion/
17318,regulaciones,https://www.bloomberglinea.com/2022/08/13/inteligencia-artificial-los-paises-que-lideran-la-carrera-por-la-adopcion-en-2022/
10962,regulaciones,https://www.lapoliticaonline.com/internacionales/paraguay-taiwan/
22278,regulaciones,https://www.pwc.com/co/es/pwc-insights/reforma-tributaria-2022.html
2813,regulaciones,https://www.infobae.com/america/colombia/2022/08/04/estos-serian-algunos-de-los-puntos-de-la-reforma-tributaria-de-gustavo-petro/
13485,regulaciones,https://atalayar.com/blog/un-nuevo-sistema-monetario-y-financiero-internacional-bretton-woods-iii
18063,regulaciones,https://www.df.cl/economia-y-politica/macro/asech-critica-dichos-de-grau-sobre-las-pymes-el-unico-que-gana-con-el
9751,regulaciones,https://acento.com.do/economia/usuarios-tambien-pagaran-itbis-conoce-lo-que-se-sabe-sobre-los-impuestos-a-airbnb-9084494.html
15874,regulaciones,https://www.noticiasrcn.com/economia/4x1000-que-es-y-cuando-aplica-el-impuesto-425149
4343,regulaciones,https://tubarco.news/tubarco-noticias-colombia/piden-a-la-fiscalia-investigar-a-empresas-en-colombia-que-habrian-mezclado-leche-con-lactosuero-para-rendirla/
22475,regulaciones,https://www.infobae.com/america/peru/2022/08/11/ccl-flete-maritimo-de-aceite-de-soya-lacteos-maiz-y-arroz-se-incremento-entre-20-y-150/
9192,regulaciones,https://www.portafolio.co/opinion/camilo-sanchez-1/factura-de-servicios-la-suma-de-568497
1690,regulaciones,https://www.elcolombiano.com/colombia/proyecto-de-gustavo-petro-para-bajar-los-precios-de-los-alimentos-y-acabar-el-hambre-desata-polemica-JO18346087
20857,regulaciones,https://www.la-razon.com/voces/2022/08/01/brics-vs-g7/
14653,regulaciones,https://www.larepublica.co/empresas/el-impuesto-saludable-a-ultraprocesados-y-todos-los-podemos-revisar-dice-ocampo-3423111
4427,regulaciones,https://m.vanguardia.com/economia/nacional/podrian-darse-dos-reformas-mas-ocampo-hace-pedagogia-sobre-la-tributaria-YA5570607
14719,regulaciones,https://www.lasillavacia.com/historias/historias-silla-llena/dolar-en-colombia-el-dilema-de-la-especulacion/
17731,regulaciones,https://www.portafolio.co/opinion/beethoven-herrera-valencia/criptomonedas-encuentre-al-mas-tonto-columnista-568605
9511,regulaciones,https://www.cronista.com/financial-times/el-mundo-no-esta-preparado-para-una-ola-de-defaults-de-la-deuda-soberana/
9282,regulaciones,https://www.forbesargentina.com/money/el-caso-tornado-cash-genera-descalabro-mundo-crypto-n20238
1120,regulaciones,https://www.larepublica.co/globoeconomia/los-precios-del-carbono-en-asia-son-demasiado-bajos-para-ayudar-a-reducir-emisiones-3419912
22134,regulaciones,https://www.bloomberglinea.com/2022/08/13/lecturas-recomendadas-de-la-semana-inflacion-en-eeuu-y-moneda-unica-en-latam/
8832,regulaciones,https://www.interempresas.net/Alimentaria/Articulos/395657-AICA-realizo-354-inspecciones-primer-semestre-ano-garantizar-cumple-ley-cadena.html
4740,regulaciones,https://www.elheraldo.co/economia/gobierno-acepta-revisar-impuesto-bebidas-azucaradas-929971
13984,regulaciones,https://www.bloomberglinea.com/2022/07/27/escrutinio-de-la-sec-a-tokens-listados-en-coinbase-sacude-a-operadores/
6075,regulaciones,https://goula.lat/enterate/paneleros-de-colombia-anuncian-paro/
5711,regulaciones,https://finanzasdigital.com/2022/07/avaf-ley-de-zonas-economicas-especiales-debe-privilegiar-a-los-productores-y-empresarios-nacionales/
17485,reputacion,https://www.forbesargentina.com/today/para-nuevo-secretario-agricultura-importante-conocer-ideologia-partidaria-dirigentes-campo-n19954
2940,regulaciones,https://www.bloomberglinea.com/2022/07/19/cci-esta-preocupada-por-altos-precios-de-insumos-y-pide-revisar-costos-de-obras/
22016,regulaciones,https://www.semana.com/mundo/articulo/regulacion-a-la-nicotina-87-de-los-consumidores-ven-necesario-un-cambio-de-enfoque/202249/
1653,regulaciones,https://www.portafolio.co/opinion/ricardo-santamaria/paz-y-narcotrafico-ii-569300
13254,regulaciones,https://www.semana.com/economia/empresas/articulo/la-peticion-de-colfecar-al-gobierno-para-apoyar-al-sector-de-los-transportadores/202212/
1708,regulaciones,https://www.elcolombiano.com/negocios/meta-inamovible-de-la-reforma-tributria-en-colombia-2022-LP18355169
14612,regulaciones,https://www.iproup.com/finanzas/33150-dolar-argentina-es-el-pais-mas-barato-en-terminos-adquisitivos
15095,regulaciones,https://acento.com.do/opinion/banano-dominicano-impactado-por-cambios-en-reglamento-de-la-ue-9092855.html
16823,regulaciones,https://mase.lmneuquen.com/vaca/vaca-muerta-los-dolares-y-la-macroeconomia-n933087
9174,regulaciones,https://www.bloomberglinea.com/2022/07/19/ministro-marcel-busca-calmar-a-inversionistas-en-eeuu-tras-semana-turbulenta/
14319,regulaciones,https://www.bloomberglinea.com/2022/08/15/diputados-hondurenos-plantean-regulaciones-en-importacion-de-electrodomesticos/
15745,regulaciones,https://www.ultimahora.com/urge-el-pais-una-politica-real-acceso-la-vivienda-n3017682.html
9548,regulaciones,https://www.forbesargentina.com/today/por-especialista-planificacion-patrimonial-defiende-capa-espada-sociedades-offshore-n20241
8367,regulaciones,https://www.bancomundial.org/es/news/statement/2022/07/15/joint-statement-by-the-heads-of-the-food-and-agriculture-organization-international-monetary-fund-world-bank-group-world
5456,regulaciones,https://www.portafolio.co/economia/impuestos/los-impuestos-que-podrian-modificarse-o-eliminarse-segun-expertos-569182
1598,regulaciones,https://es.cointelegraph.com/news/analysis-of-the-challenges-arising-from-the-conceptual-uncertainty-of-cryptoassets-in-brazil
15122,regulaciones,https://www.larepublica.co/globoeconomia/jennifer-granholm-ve-que-los-precios-de-la-gasolina-en-ee-uu-deberan-caer-aun-mas-3425079
3898,regulaciones,https://www.semana.com/politica/articulo/gustavo-bolivar-aclara-que-la-reforma-tributaria-no-gravara-productos-como-el-salchichon/202212/
14334,regulaciones,https://www.infobae.com/opinion/2022/08/03/una-mirada-profunda-al-cepo-cambiario-y-a-la-inedita-venta-de-un-futbolista-argentino-con-criptomonedas/
22692,regulaciones,https://www.elcomercio.com/actualidad/politica/separacion-gobierno-lasso-sector-bananero-ecuador.html
11606,regulaciones,https://es.investing.com/news/commodities-news/secretario-general-de-la-opep-dice-que-membresia-de-rusia-es-vital-para-el-exito-del-acuerdo-2279544
5825,regulaciones,https://www.larepublica.co/especiales/reforma-tributaria-2022/el-impacto-de-la-tributaria-para-el-mercado-de-capitales-con-impuesto-a-dividendos-3422387
16125,regulaciones,https://www.elespectador.com/investigacion/las-puertas-que-se-quieren-abrir-a-la-marihuana-en-el-congreso/
19115,regulaciones,https://www.elespectador.com/economia/por-que-los-gigantes-de-las-baterias-estan-preocupados-por-medidas-de-ee-uu/
22764,regulaciones,https://www.lanacion.com.py/investigacion/2022/07/29/productos-recreativos-derivados-de-cannabis-pululan-en-las-redes/
22618,regulaciones,https://www.bloomberglinea.com/2022/08/11/la-tributaria-de-petro-le-da-un-golpe-mortal-al-mercado-de-acciones-en-colombia/
20259,regulaciones,https://www.americaeconomia.com/negocios-empresas/electromovilidad
22285,regulaciones,https://acento.com.do/editorial/la-tarifa-electrica-y-la-paz-social-en-rd-9085135.html
21916,regulaciones,https://www.noticiasrcn.com/colombia/que-alimentos-y-bebidas-pagaran-impuestos-con-reforma-426246
12948,regulaciones,https://www.forbesargentina.com/negocios/fin-tormenta-china-da-luz-verde-tecnologicas-podrian-volver-brotar-n19724
14956,regulaciones,https://ideas.llorenteycuenca.com/2022/07/oportunidades-y-desafios-de-comunicacion-para-empresas-cripto/
14490,regulaciones,https://alponiente.com/efectos-del-proyecto-de-reforma-tributaria-afectacion-grave-al-mercado-de-valores/
22551,regulaciones,https://www.criptonoticias.com/comunidad/bitcoin-colombia-toma-posesion-gustavo-petro/
21690,regulaciones,https://www.larepublica.co/globoeconomia/reunion-del-g-20-termina-sin-un-comunicado-pero-con-avances-en-tema-de-alimentos-3405353
22031,regulaciones,https://www.canalinstitucional.tv/te-interesa/comportamiento-dolar-variacion-factores-colombia
12163,regulaciones,https://www.semana.com/finanzas/impuestos/articulo/reforma-tributaria-como-impactara-a-las-personas-naturales-y-juridicas/202252/
20939,regulaciones,https://www.informabtl.com/estrategias-para-un-negocio-de-ecommerce-mayorista-internacional/
11736,regulaciones,https://www.merca20.com/gigantes-chinas-dejan-de-cotizar-en-wall-street/
22951,regulaciones,https://www.eltiempo.com/economia/empresas/productoras-de-leche-a-las-que-la-sic-les-abrio-investigacion-687849
14595,regulaciones,https://www.eltribuno.com/salta/nota/2022-8-11-9-39-0-afip-tras-las-criptomonedas
15363,regulaciones,https://espanol.yahoo.com/news/uy-miedo-responde-amlo-desaf%C3%ADo-190754615.html
1842,regulaciones,https://www.eltiempo.com/economia/sectores/dudas-sobre-efecto-de-consumo-en-impuesto-a-bebidas-azucaradas-690127
11590,regulaciones,https://www.perfil.com/noticias/internacional/el-papa-francisco-prohibio-las-inversiones-en-armas-pornografia-y-prostitucion.phtml
5606,regulaciones,https://www.elcolombiano.com/negocios/la-tributaria-si-nos-tocara-el-bolsillo-a-todos-JO18345927
9423,regulaciones,https://www.semana.com/economia/empresas/articulo/la-angustiosa-peticion-de-arrendadores-de-150-locales-de-justo-bueno-a-la-supersociedades/202218/
16143,regulaciones,https://www.iprofesional.com/negocios/366634-la-falta-de-acceso-al-dolar-complica-los-negocios-de-ternium
18295,regulaciones,https://www.diariolibre.com/usa/actualidad/2022/08/08/rusia-se-retira-de-tratado-con-eeuu-sobre-armas-nucleares/1996719
8332,regulaciones,https://abogados.com.ar/novedades-regulatorias-en-materia-de-exterior-y-cambios/31008
21616,regulaciones,https://acento.com.do/editorial/los-abusivos-aumentos-de-salarios-en-la-administracion-publica-9089753.html
8357,regulaciones,http://www.invasor.cu/es/coberturas-especiales/relaciones-cuba-eeuu/ventas-agricolas-a-cuba-otra-propuesta-rechazada
20846,regulaciones,https://www.latercera.com/opinion/noticia/columna-de-javier-vega-senales-publicas/OYIQD7NE5BBT7BQBSVMHBVYQCU/
22568,regulaciones,https://www.infobae.com/economia/2022/07/26/por-la-falta-de-dolares-para-insumos-las-empresas-temen-un-masivo-default-comercial-con-sus-proveedores-del-exterior/
23107,regulaciones,https://actualicese.com/meta-de-recaudo-tributario-de-75-billones-propuesta-por-gustavo-petro-es-posible/
21745,regulaciones,https://www.laizquierdadiario.com/Se-levantan-las-protestas-en-Panama-tras-un-mes-de-lucha-lo-que-se-consiguio-y-lo-que-falta
20580,regulaciones,https://www.worldenergytrade.com/finanzas-energia/economia/crecientes-retos-mercado-energetico-europeo
11571,regulaciones,https://mercado.com.ar/sin-categoria/ma-capital-privado-y-demanda-tecnologica-empujan-operaciones/
10395,regulaciones,https://www.laopinion.com.co/economia/en-este-gobierno-podrian-darse-dos-reformas-mas-ocampo-sobre-la-tributaria
12760,regulaciones,https://www.elespectador.com/economia/paneleros-piden-que-no-promocionen-productos-que-contienen-panela-como-panela/
15877,regulaciones,https://es-us.vida-estilo.yahoo.com/plazo-fijo-d%C3%B3lares-digitales-cu%C3%A1nto-090700323.html
18169,regulaciones,https://cl.usembassy.gov/es/imposicion-de-medidas-adicionales-a-rusia-ante-guerra-contra-ucrania/
10825,regulaciones,https://www.elespanol.com/enclave-ods/referentes/20220724/exembajador-otan-rusia-mensaje-no-deshacerse-nucleares/688681377_0.html
15136,regulaciones,https://cincodias.elpais.com/cincodias/2022/08/10/companias/1660157546_122228.html
4906,regulaciones,https://cambiocolombia.com/articulo/economia/mas-cultivos-de-coca-otro-efecto-del-dolar-alto
17506,regulaciones,https://www.garrigues.com/es_ES/noticia/constitucion-financiera-proyecto-chileno
9095,regulaciones,https://www.semana.com/economia/articulo/la-inflacion-de-los-alimentos-amenaza-de-hambre-y-pobreza-extrema/202222/
1276,regulaciones,https://www.elheraldo.co/sociedad/el-dano-irreversible-de-los-alimentos-ultra-procesados-925689
14321,regulaciones,https://www.minutouno.com/sociedad/banco-central/el-creo-un-dolar-diferencial-productores-que-vendan-cosecha-n5495446
9996,regulaciones,https://www.forbesargentina.com/money/se-desploma-financiamiento-mineros-bitcoin-una-baja-silenciosa-us-4-mil-millones-n20054
23331,regulaciones,https://www.infobae.com/economia/2022/08/13/el-gobierno-oficializo-el-acceso-especial-a-dolares-para-las-empresas-que-producen-gas-y-petroleo-en-vaca-muerta/
7524,regulaciones,https://noticias.caracoltv.com/economia/gremios-economicos-reaccionaron-a-reforma-tributaria-de-petro-no-podemos-desestimular-el-ahorro-rg10
21099,regulaciones,https://www.bloomberglinea.com/2022/07/19/presidente-de-ancap-si-precio-internacional-achica-la-brecha-combustibles-bajaran-sin-dudas/
2803,regulaciones,https://www.larepublica.co/globoeconomia/ciudad-china-establece-un-fondo-de-rescate-para-un-peligroso-boicot-hipotecario-3407733
10960,regulaciones,https://elcomercio.pe/mundo/eeuu/estados-unidos-joe-biden-en-que-consiste-el-amplio-paquete-aprobado-por-el-senado-para-hacer-frente-a-la-inflacion-y-al-cambio-climatico-ley-de-reduccion-de-la-inflacion-eeuu-usa-us-bernie-sanders-chuck-schumer-noticia/
13750,regulaciones,https://www.elespanol.com/invertia/economia/macroeconomia/20220721/bce-ayudara-cumplan-fiscales-reformas-exigidas-ue/689431339_0.html
2407,regulaciones,https://www.europapress.es/internacional/noticia-nueva-zelanda-amplia-sanciones-contra-ejercito-industria-militar-rusa-invasion-ucrania-20220801104602.html
16066,regulaciones,https://www.europapress.es/economia/macroeconomia-00338/noticia-gobierno-propone-gravar-48-ingresos-gran-banca-12-energeticas-20220728130841.html
13286,regulaciones,https://www.infobae.com/economia/2022/07/16/uruguay-impulsa-un-tratado-de-libre-comercio-con-china-que-consecuencias-puede-traer-para-la-argentina/
18557,regulaciones,https://www.europapress.es/economia/finanzas-00340/noticia-ceca-recuerda-sector-bancario-ya-destina-mas-mitad-beneficio-pagar-impuestos-20220728161901.html
21930,regulaciones,https://www.elsitioavicola.com/poultrynews/34079/el-usda-menciona-la-inflacian-de-los-alimentos
14579,regulaciones,https://www.eltiempo.com/economia/sectores/crisis-actuales-como-son-y-como-funciona-el-multilateralismo-687982
12739,regulaciones,https://www.larepublica.co/globoeconomia/subvencion-de-ingresos-basicos-de-sudafrica-impulsaria-la-emigracion-segun-estudio-3409563
2804,regulaciones,https://www.bloomberglinea.com/2022/07/16/envio-de-mensajes-de-texto-golpea-a-bancos-de-wall-street-con-multas-millonarias/
20975,regulaciones,https://www.losandes.com.ar/economia/supermercados-se-aceleran-los-aumentos-en-los-importados/
552,regulaciones,https://www.agronegocios.co/aprenda/ventajas-de-una-agricultura-limpia-para-aumentar-el-potencial-agroexportador-3408802
15557,regulaciones,https://es.cointelegraph.com/news/us-federal-agency-issues-legal-advisory-on-nft-investments
18551,regulaciones,https://www.idealista.com/news/2022/07/19/798043-la-concesion-de-prestamos-se-endurecio-en-el-segundo-trimestre-segun-banco-de-espana
11770,regulaciones,https://www.forbesargentina.com/macroeconomia/nuevas-cuarentenas-china-amenazan-debilitar-aun-mas-economia-mundial-n19220
17531,regulaciones,https://www.portalautomotriz.com/noticias/transporte/inflacion-impacta-al-transporte-entre-15-y-20-de-sus-costos
14028,regulaciones,https://www.elheraldo.co/deportes/ong-denuncia-abusos-y-explotacion-laboral-en-hoteles-del-mundial-en-catar-926621
8781,regulaciones,https://www.panamaamerica.com.pa/economia/mas-de-500-millones-pierde-la-cadena-de-valor-preocupa-seguridad-alimentaria-1209683
777,regulaciones,https://www.larepublica.co/empresas/carece-de-fundamento-tecnico-dice-empresa-gloria-a-investigacion-por-lactosuero-3406026
768,regulaciones,https://www.larepublica.co/empresas/la-leche-parmalat-no-ha-sido-adulterada-y-tomaremos-medidas-para-protegernos-3408875
18525,regulaciones,https://listindiario.com/economia/2022/08/02/732749/leonel-fernandez-senala-falta-de-regularizacion-en-mercado-de-criptomonedas
13504,regulaciones,https://www.forbesargentina.com/money/que-son-futuros-dolar-pueden-ser-claves-protegerse-devaluacion-n19600
22828,regulaciones,https://www.eleconomista.com.mx/opinion/Transicion-Energetica-la-Guerra-por-los-Metales-20220805-0003.html
14141,regulaciones,https://www.diarioconstitucional.cl/2022/08/10/uso-de-aceite-de-cannabis-en-menores-vulnera-su-derecho-a-la-salud-puesto-que-conlleva-riesgos-adversos-que-el-estado-esta-obligado-a-evitar/
19338,regulaciones,https://www.larepublica.co/globoeconomia/caos-mundial-cinco-meses-despues-de-la-invasion-rusa-de-ucrania-3417696
13092,regulaciones,https://efeagro.com/europa-flexibiliza-condicionalidad-pac-hasta-2023-para-producir-mas/
14585,regulaciones,https://expansion.mx/economia/2022/08/02/inflacion-en-mexico-dudas-efectos
9228,regulaciones,https://www.larepublica.co/globoeconomia/el-crecimiento-economico-de-corea-del-sur-se-acelera-mientras-aumenta-el-consumo-3410420
3484,regulaciones,https://www.semana.com/politica/articulo/pacto-historico-se-opone-a-mas-impuestos-para-los-combustibles-en-la-tributaria/202202/
18761,regulaciones,https://elpais.com/economia/2022-08-01/ni-arrimar-el-hombro.html
11123,regulaciones,https://www.elfinancierocr.com/negocios/coprocom-recomienda-derogar-decreto-que-impide/UPP55CNGDRDAJKBUSCKYWWCE4I/story/
10053,regulaciones,https://es.cointelegraph.com/news/pat-toomey-blames-the-sec-for-crypto-ending-platform-crisis
20252,regulaciones,https://www.swissinfo.ch/spa/-qu%C3%A9-sucede-si-se-levanta-el-bloqueo-del-mar-negro-/47768276
14811,regulaciones,https://www.semana.com/economia/macroeconomia/articulo/se-radico-la-reforma-tributaria-gobierno-petro-buscara-recaudar-25-billones-de-pesos/202234/
22149,regulaciones,https://www.forbes.com.mx/prohibicion-al-glifosato-tirara-produccion-de-alimentos-en-mexico-dicen-fabricantes-del-quimico/
23173,regulaciones,https://www.infobae.com/america/colombia/2022/08/14/alvaro-uribe-cuestiona-la-reforma-tributaria-los-estimulos-tributarios-si-sirven/
13819,regulaciones,https://www.larepublica.co/analisis/juan-alberto-londono-martinez-3185396/reflexiones-sobre-la-tributaria-3423167
11281,regulaciones,https://www.elpais.cr/2022/07/21/china-espera-que-alianza-de-fabricantes-de-chips-liderada-por-eeuu-no-sea-discriminatoria/
5205,regulaciones,https://mascolombia.com/impuestos-saludables-hay-argumentos-para-todos-los-gustos/
13670,regulaciones,https://www.elespanol.com/invertia/economia/macroeconomia/20220728/nuevo-impuesto-grava-negocio-banca-energeticas/691181096_0.html
12140,regulaciones,https://eltiempolatino.com/2022/08/01/opinion/la-confianza-civica-es-esencial-para-el-crecimiento-economico-de-america-latina/
13002,regulaciones,https://acento.com.do/economia/se-incrementan-las-perdidas-economicas-en-los-bancos-por-riesgo-operacional-9083508.html
14672,regulaciones,https://www.foodnewslatam.com/inocuidad/53-control-calidad/12538-la-industria-de-protecci%C3%B3n-de-cultivos-exige-las-pruebas-de-que-el-glifosato.html
5064,regulaciones,https://www.elheraldo.co/columnas-de-opinion/indalecio-dangond/nuevo-modelo-productivo-columna-de-indalecio-dangond-b-930259
9113,regulaciones,https://www.elespectador.com/opinion/columnistas/indalecio-dangond-b-/un-nuevo-modelo-productivo/
14681,regulaciones,https://www.bloomberglinea.com/2022/08/11/los-pasos-que-tendria-que-dar-america-latina-hacia-una-moneda-comun-es-viable/
13789,regulaciones,https://www.eltiempo.com/mundo/latinoamerica/peru-inseguridad-alimentaria-en-medio-de-la-abundancia-687958
13724,regulaciones,https://www.asuntoslegales.com.co/analisis/juan-david-barbosa-marino-401398/impuesto-minimo-global-y-las-zonas-francas-3411058
7802,regulaciones,https://prensarural.org/spip/spip.php?article28272
9335,regulaciones,https://www.bloomberglinea.com/2022/07/15/guatemala-exporto-durante-el-2021-mas-de-us2-mil-millones-en-alimentos-y-bebidas/
12159,regulaciones,https://www.infobae.com/noticias/2022/08/06/como-ha-cambiado-el-valor-de-la-criptomoneda-bitcoin-en-las-ultimas-24-horas/
9337,regulaciones,https://www.bloomberglinea.com/2022/07/23/que-son-las-monedas-estables-y-por-que-podrian-ser-claves-en-la-regulacion-cripto/
5589,regulaciones,https://www.bloomberglinea.com/2022/07/19/brasilena-petrobras-baja-precios-de-gasolina-diesel-sin-cambio/
18914,regulaciones,https://www.americaeconomia.com/se-acerca-la-inflacion-mundial-a-su-punto-maximo
8270,regulaciones,https://www.clarin.com/new-york-times-international-weekly/significado-caida-euro_0_h2rmuAMwsm.html
18212,regulaciones,https://eldia.com.do/leonel-fernandez-senala-falta-regularizacion-mercado-de-criptomonedas/
9288,regulaciones,https://gestion.pe/mundo/por-que-cuba-quintuplico-la-tasa-del-dolar-noticia/
21241,regulaciones,https://www.elcolombiano.com/internacional/ucrania-y-rusia-dos-despensas-agricolas-en-guerra-agitan-temor-de-hambre-por-desabastecimiento-GM18148592
3045,regulaciones,https://actualicese.com/impuestos-verdes-una-oportunidad-de-recaudo-en-la-nueva-reforma-tributaria/
9290,regulaciones,https://es.investing.com/news/stock-market-news/el-gobierno-de-brasil-autoriza-alianzas-publicoprivadas-para-explotar-uranio-2283766
4744,regulaciones,https://www.lafm.com.co/economia/director-designado-de-la-dian-no-contempla-impuestos-a-planes-moviles-y-bebidas-azucaradas
20065,regulaciones,https://www.larepublica.co/globoeconomia/republicanos-se-estan-enfocando-en-una-nueva-amenaza-economica-puntajes-esg-3422934
19640,regulaciones,https://www.forbesargentina.com/money/se-termina-pesadilla-inversor-crypto-n19643
3780,regulaciones,https://www.larepublica.co/empresas/plataformas-de-comercio-electronico-las-de-mayor-riesgo-de-productos-adulterados-3411277
12055,regulaciones,https://www.valoraanalitik.com/2022/07/15/pueden-bajar-tarifas-servicios-publicos-colombia/
19235,regulaciones,https://holanews.com/diecisiete-estados-demandan-al-gobierno-de-biden-por-restricciones-en-armas/
14736,regulaciones,https://www.larepublica.co/globoeconomia/que-se-necesitaria-y-que-tan-viable-es-crear-una-moneda-para-toda-america-latina-3420429
3225,regulaciones,http://www.diariodehermosillo.com/global-isomaltulosa-mercado-como/
6977,regulaciones,https://www.bloomberglinea.com/2022/07/21/proxima-reunion-de-la-fed-amenaza-con-interponerse-a-la-recuperacion-del-bitcoin/
7280,regulaciones,https://es-us.vida-estilo.yahoo.com/alibaba-cotizaci%C3%B3n-primaria-hong-kong-055527134.html
14247,regulaciones,https://www.cartagenaactualidad.com/el-plan-de-medidas-antifraude-aprobado-por-la-upct-permitira-resolver-los-conflictos-de-interes-de-manera-mas-agil/
1667,regulaciones,http://www.elnuevodia.com.co/nuevodia/economica/492762-esto-pasara-con-personas-que-ganan-mas-de-10-millones-mensuales-segun-reforma
101,regulaciones,https://www.semana.com/finanzas/credito/articulo/cinco-terminos-claves-para-tener-en-cuenta-a-la-hora-de-buscar-un-banco/202223/
15554,regulaciones,https://es.cointelegraph.com/news/the-central-bank-of-honduras-published-a-statement-explaining-its-position-regarding-cryptoactives-in-national-territory
15199,regulaciones,https://eldinero.com.do/202771/las-seis-reglas-para-optimizar-tu-dinero-ante-la-inflacion-segun-economistas/
12013,regulaciones,https://www.larepublica.co/finanzas/mercado-accionario-y-renta-fija-en-lo-que-los-gurus-sugieren-invertir-con-el-dolar-alto-3404801
18555,regulaciones,https://www.europapress.es/economia/finanzas-00340/noticia-concesion-prestamos-endurecio-segundo-trimestre-banco-espana-20220719115811.html
11252,regulaciones,https://www.diariolasamericas.com/economia/g20-acusa-rusia-impacto-la-guerra-economia-mundial-n4253017
2309,regulaciones,https://www.lafm.com.co/economia/reforma-tributaria-de-gustavo-petro-que-puntos-no-convencen-a-fedesarrollo
17006,regulaciones,https://www.elespectador.com/economia/macroeconomia/algunos-miembros-del-g20-condenan-a-rusia-por-el-reves-en-la-economia-global/
5580,regulaciones,https://cnnespanol.cnn.com/2022/08/02/ultimas-noticias-breves-mundo-hoy-2-agosto-orix/
1831,regulaciones,https://www.mascontainer.com/eslabones-fracturados-huelgas-y-protestas-debilitan-la-cadena-de-suministro/
14527,regulaciones,https://www.forbesargentina.com/innovacion/por-blockchain-tiene-potencial-revolucionar-industria-salud-n19050
19324,reputacion,https://www.eluniversal.com.mx/opinion/raudel-avila/traicion-la-patria-o-reputacion-de-la-patria
22488,regulaciones,https://www.infobae.com/america/colombia/2022/07/26/avianca-wingo-viva-y-otras-16-aerolineas-recibieron-multimillonaria-multa-por-no-respetar-las-reservas-de-los-viajeros/
11779,regulaciones,https://www.forbesargentina.com/money/otras-podrian-fallar-propio-fmi-siembra-panico-sobre-futuro-crypto-n19741
10894,regulaciones,https://www.larepublica.co/analisis/alejandro-ramirez-vigoya-2532017/paraisos-de-la-inversion-3422233
11601,regulaciones,https://www.eleconomista.es/banca-finanzas/noticias/11891078/07/22/Las-aseguradoras-meteran-criterios-de-sostenibilidad-en-negocio-y-salarios.html
21576,regulaciones,https://www.t13.cl/noticia/negocios/alemania-busca-trabajadores-y-cualificaciones-hay-mas-17-millones-puestos-vacantes
