,logreg_categoria,news_url_absolute
3945,macroeconomia,https://noticias.caracoltv.com/politica/francia-marquez-el-debate-de-legalizacion-de-drogas-va-a-permitirnos-plantear-una-nueva-economia-rg10
8972,macroeconomia,https://www.eleconomista.com.mx/sectorfinanciero/Manana-Banxico-llevara-la-tasa-de-interes-a-terreno-restrictivo-expertos-20220809-0152.html
18360,macroeconomia,https://www.bloomberglinea.com/2022/07/15/ministro-grau-la-economia-chilena-estuvo-sobrecalentada-y-se-ha-ido-regularizando/
20203,macroeconomia,https://radiomitre.cienradios.com/politica/gabriela-cerruti-sobre-la-situacion-economica-recuperamos-cierta-estabilidad-y-paso-el-momento-virulento-de-especulacion/
15982,macroeconomia,https://www.iprofesional.com/finanzas/367463-massa-cumple-una-semana-como-ministro-los-riesgos-que-enfrenta
9360,macroeconomia,https://www.larepublica.co/economia/tasa-de-intervencion-del-banco-de-la-republica-subio-150-puntos-basicos-llego-a-9-3413447
9176,macroeconomia,https://www.elespectador.com/economia/macroeconomia/banco-central-europeo-subio-sus-tasas-de-interes-por-primera-vez-en-once-anos/
9200,macroeconomia,https://www.rionegro.com.ar/economia/massa-no-sera-superministro-pero-tal-vez-si-primer-ministro-2420728/
5194,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/tal-y-como-se-esperaba-vuelven-a-subir-las-tasas-de-interes-en-cuanto-quedaron/202232/
1610,macroeconomia,https://elcomercio.pe/economia/elmer-cuba-pedro-castillo-es-un-equivalente-a-un-fenomeno-de-el-nino-por-un-ano-entrevista-fiestas-patrias-mensaje-a-la-nacion-28-de-julio-discurso-presidencial-noticia/
1614,macroeconomia,https://elcomercio.pe/economia/elmer-cuba-pedro-castillo-es-un-equivalente-a-un-fenomeno-de-el-nino-por-un-ano-entrevista-fiestas-patrias-mensaje-a-la-nacion-28-de-julio-discurso-presidencial-noticia/
19476,macroeconomia,http://www.adelante.cu/index.php/es/noticias/noticias-de-cuba/26159-compra-oficial-de-divisas-desde-este-jueves
9783,macroeconomia,https://www.paginasiete.bo/opinion/columnistas/los-misterios-de-la-macroeconomia-boliviana-AD3423736
17932,macroeconomia,https://www.elespanol.com/invertia/economia/macroeconomia/20220718/funcas-sube-puntos-prevision-inflacion-rebaja-crecimiento/688681189_0.html
14890,macroeconomia,https://www.noticiasrcn.com/economia/inflacion-como-prepararse-para-los-costos-elevados-425955
1664,macroeconomia,https://www.portafolio.co/opinion/editorial/la-senda-sigue-opinion-de-francisco-miranda-hamburger-568365
15708,macroeconomia,https://www.forbesargentina.com/money/que-lo-puede-esperar-despues-dolar-esparta-n19086
9292,macroeconomia,https://gestion.pe/mundo/internacional/mercado-habla-petro-da-marcha-atras-a-ambiciones-radicales-internacional-colombia-noticia/
10784,macroeconomia,https://es-us.vida-estilo.yahoo.com/sergio-massa-habl%C3%B3-titular-bid-222548551.html
9229,macroeconomia,https://eldinero.com.do/203220/banco-central-descarta-inflacion-de-4-%C2%B1-1-al-cierre-de-2022/
8956,macroeconomia,https://www.semana.com/gente/articulo/elon-musk-se-refirio-a-la-inflacion-que-se-vive-en-ee-uu-que-dijo/202228/
6088,macroeconomia,https://kaosenlared.net/chile-banco-central-y-los-roces-politicos-en-la-coyuntura-inflacionaria/
19314,macroeconomia,https://lajornadanet.com/index.php/2022/08/12/la-mejora-de-la-economia-en-venezuela-no-es-recuperacion-sino-un-rebote/
1743,macroeconomia,https://es-us.vida-estilo.yahoo.com/mercados-latina-operan-ganancias-menor-150548925.html
8306,macroeconomia,https://gestion.pe/tu-dinero/inmobiliarias/tasas-hipotecarias-en-883-empezarian-a-estabilizarse-hacia-fines-de-ano-noticia/
7160,macroeconomia,https://www.portafolio.co/opinion/mauricio-cabrera-galvis/el-efecto-petro-sobre-el-dolar-mauricio-cabrera-galvis-568295
12172,macroeconomia,https://www.infobae.com/america/peru/2022/07/22/el-dolar-bordearia-los-4-soles-para-fin-de-ano-segun-estimaciones-de-principales-bancos/
6110,macroeconomia,http://www.eluniversal.com.co/empresas/noticias/ivan-duque-asi-le-fue-su-gobierno-en-materia-economica-EGC-3273
21017,macroeconomia,https://enredaccion.com.ar/massa-dio-a-conocer-los-primeros-nombres-de-su-equipo-raul-rigo-eduardo-setti-y-daniel-marx/
18830,macroeconomia,https://www.lanacion.com.ar/politica/con-el-ingreso-de-sergio-massa-el-gobierno-busca-tranquilizar-la-macroeconomia-nid01082022/
9042,macroeconomia,https://elpais.com/america-colombia/2022-08-10/reforma-tributaria-recuperar-el-grado-de-inversion-dependera-del-gasto.html
16198,macroeconomia,https://www.telam.com.ar/notas/202207/599784-un-primer-punto-de-acuerdo-para-desarmar-el-bimonetarismo.html
16812,macroeconomia,https://www.infobae.com/economia/2022/08/01/eduardo-setti-seguira-como-secretario-de-finanzas-y-daniel-marx-se-suma-al-equipo-economico-de-massa/
11905,macroeconomia,https://m.vanguardia.com/economia/nacional/petro-sigue-armando-su-equipo-de-hacienda-hay-nuevos-nombres-quienes-son-XF5456514
11558,macroeconomia,https://jornadaonline.com/politica/el-viaje-que-disena-massa-a-estados-unidos-francia-y-qatar-para-conseguir-dolares--20228112110
1847,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/nuevo-gobierno-arrancara-con-vientos-de-desaceleracion/202228/
113,macroeconomia,https://www.mdzol.com/dinero/2022/8/8/el-plan-massa-toma-ritmo-avances-en-tres-anuncios-del-nuevo-ministro-264637.html
10527,macroeconomia,https://telenueve.elnueve.com.ar/central/12514-sergio-massa-es-el-nuevo-superministro-de-economia
18552,macroeconomia,https://titulares.ar/quienes-son-los-economistas-que-te-aconsejan-titulares-de-economia/
21108,macroeconomia,https://www.losandes.com.ar/politica/estatales-suarez-culpo-a-la-nacion-y-prometio-que-hara-un-esfuerzo-sensible-para-mejorar-los-salarios/
20615,macroeconomia,https://www.perfil.com/noticias/columnistas/unidos-para-avanzar.phtml
9781,macroeconomia,https://www.elespectador.com/economia/macroeconomia/latinoamerica-resistira-mejor-en-2022-pero-no-escapara-al-freno-economico-en-2023/
190,macroeconomia,https://www.pagina12.com.ar/439298-es-un-pais-insolvente
16028,macroeconomia,https://www.forbesargentina.com/macroeconomia/gabriel-rubinstein-fuerte-critico-martin-guzman-sera-viceministro-sergio-massa-n19983
17930,macroeconomia,https://infonegocios.info/nota-principal/las-cosas-van-a-empeorar-y-se-abren-dos-escenarios-uno-explosivo-y-se-va-el-gobierno-y-otro-con-inflacion-al-140-anual
3002,macroeconomia,https://www.rcnradio.com/economia/el-dolar-cerro-la-semana-al-alza
21004,macroeconomia,https://www.lanacion.com.ar/politica/el-problema-de-massa-como-no-tocar-al-mono-nid09082022/
15237,macroeconomia,https://misionesonline.net/2022/07/17/analisis-semanal-batakis/
21512,macroeconomia,https://www.eltribuno.com/salta/nota/2022-8-4-0-0-0-el-horizonte-que-tienen-las-pymes-es-de-muy-de-corto-plazo
9378,macroeconomia,https://eleconomista.com.ar/finanzas/sergio-massa-busca-acelerar-desembolsos-bid-n55248
14710,macroeconomia,https://eldinero.com.do/204484/ministro-de-economia-argentino-fija-prioridades-de-inversion-y-techo-de-gasto/
9187,macroeconomia,https://www.lagaceta.com.ar/nota/954033/economia/batakis-balances-especulaciones-tras-dia-gestiones-estados-unidos.html
21277,macroeconomia,https://infonegocios.info/enfoque/es-por-ahi-estabilizaran-la-macroeconomia-las-medidas-que-massa-anuncio-opina-la-bcc-idesa-y-la-mediterranea
9757,macroeconomia,https://www.elcolombiano.com/negocios/economia-de-rusia-volveria-a-niveles-de-2018-por-sanciones-economicas-tras-invadir-a-ucrania-FN18373987
3006,macroeconomia,https://www.lafm.com.co/economia/precio-del-dolar-en-colombia-abre-en-4400
17341,macroeconomia,https://www.iproup.com/economia-digital/33290-inversiones-cinco-claves-semanales-para-invertir-y-ganar
66,macroeconomia,https://www.infobae.com/america/colombia/2022/08/02/inflacion-en-colombia-sera-de-casi-el-10-por-ciento-en-el-2022-aseguro-el-banco-de-la-republica/
10524,macroeconomia,https://www.cronista.com/economia-politica/alberto-fernandez-versus-el-bid-la-batalla-secreta-por-el-retaceo-de-us-800-millones/
11933,macroeconomia,https://es-us.vida-estilo.yahoo.com/ministro-gobernador-juan-schiaretti-exigi%C3%B3-230106042.html
201,macroeconomia,https://www.infobae.com/america/colombia/2022/07/29/banco-de-la-republica-aumento-al-9-las-tasas-de-interes-150-puntos-mas/
189,macroeconomia,https://www.pagina12.com.ar/437529-como-el-presidente-del-bid-que-logro-que-el-fmi-le-diera-50-
7216,macroeconomia,https://www.rcnradio.com/economia/tasas-de-interes-podrian-seguir-subiendo-tras-disparada-de-inflacion-en-julio-analistas
9824,macroeconomia,https://www.larepublica.co/especiales/calificacion-empresarial-xxv/la-pandemia-puso-a-prueba-la-solidez-de-la-economia-y-al-gobierno-de-ivan-duque-3409025
9767,macroeconomia,https://www.perfil.com/noticias/economia/como-cayo-en-el-sector-pyme-e-industrial-el-nombramiento-de-massa.phtml
12184,macroeconomia,https://www.infobae.com/opinion/2022/07/25/el-kirchnerismo-se-refugia-en-viejas-recetas-para-enfrentar-una-crisis-mas-grave-e-impredecible/
19340,macroeconomia,https://www.larepublica.co/globoeconomia/futuros-de-las-acciones-estadounidenses-caen-tras-datos-solidos-de-empleo-en-julio-3418124
9301,macroeconomia,https://www.eluniversal.com.co/economica/que-rumbo-tomara-el-dolar-tras-posesion-de-gustavo-petro-KL6940059
9034,macroeconomia,https://www.elespectador.com/economia/el-dolar-se-fortalece-cuales-son-los-efectos-economicos-en-america-latina/
12016,macroeconomia,https://www.larepublica.co/finanzas/la-cotizacion-del-dolar-inicio-la-semana-con-una-caida-de-80-frente-a-la-tasa-oficial-3406329
18131,macroeconomia,https://www.perfil.com/noticias/economia/el-gasto-estatal-en-planes-sociales-aumento-un-300-por-encima-de-la-inflacion.phtml
8621,macroeconomia,https://www.baenegocios.com/economia/Nada-nuevo-bajo-el-sol-tarifas-salarios-y-medidas-economicas-20220814-0021.html
9031,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/asi-esta-el-dolar-en-colombia-la-trm-que-regira-este-lunes-tras-posesion-de-petro/202243/
2558,macroeconomia,https://eleconomista.com.ar/internacional/la-fed-volvera-subir-tasa-75-puntos-basicos-n54990
15620,macroeconomia,http://m.elnuevosiglo.com.co/articulos/08-05-2022-la-inflacion-mas-alta-en-22-anos-como-afrontar-esta-realidad
6270,macroeconomia,https://www.bloomberglinea.com/2022/07/27/precios-de-bonos-colombianos-animan-a-inversores-que-apuestan-en-mercados-emergentes/
14440,macroeconomia,https://www.bbva.com/es/pe/sostenibilidad/financiera-confianza-cerca-del-40-de-los-microemprendedores-peruanos-carecen-de-vivienda-y-saneamiento-adecuados/
1695,macroeconomia,https://www.larepublica.co/globoeconomia/argentina-intensifica-controles-en-supermercados-ante-aumento-de-los-precios-3409339
9686,macroeconomia,https://www.forbesargentina.com/macroeconomia/antonio-aracre-ceo-syngenta-a-argentina-le-resulta-muy-dificil-construir-expectativas-n20365
13812,macroeconomia,https://www.portafolio.co/opinion/miguel-gomez-martinez/nubarrones-miguel-gomez-martinez-569374
22874,macroeconomia,https://www.infobae.com/america/agencias/2022/08/09/la-industria-argentina-logra-mantenerse-a-flote-en-un-dificil-primer-semestre/
20967,macroeconomia,https://www.cronista.com/finanzas-mercados/dolar-hoy-y-dolar-blue-cual-es-la-cotizacion-del-viernes-5-de-agosto-minuto-a-minuto/
20245,macroeconomia,https://rebelion.org/la-fortuna/
8902,macroeconomia,https://www.elespectador.com/economia/macroeconomia/el-dolar-sigue-en-descenso-cual-es-su-cotizacion-en-la-manana-de-este-martes/
10822,macroeconomia,https://jornadaonline.com/por-roberto-follari/politica-de-massa-s--202273022330
10832,macroeconomia,https://jornadaonline.com/por-roberto-follari/politica-de-massa-s--202273022330
23344,macroeconomia,https://www.laopinion.com.co/premium/economia/por-que-ocurren-las-recesiones-economicas
17082,macroeconomia,https://www.forbesargentina.com/macroeconomia/massa-completa-su-equipo-recibe-bendicion-cristina-kirchner-n19781
13393,macroeconomia,https://www.perfil.com/noticias/economia/agustin-dattellis-defendio-el-dolar-soja-tenemos-la-necesidad-de-mejorar-las-reservas.phtml
13276,macroeconomia,https://www.perfil.com/noticias/opinion/la-macroeconomia-necesita-tambien-un-alza-en-el-indice-de-reputacion.phtml
158,macroeconomia,https://gestion.pe/mundo/banco-central-de-colombia-sube-tasa-en-linea-con-lo-esperado-ve-mas-crecimiento-del-pbi-noticia/
21511,macroeconomia,https://viapais.com.ar/economia/alerta-maxima-por-la-escasez-de-reservas-massa-alista-nuevas-medidas/
21539,macroeconomia,https://www.portafolio.co/opinion-las-dos-visiones-568367
15105,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/mas-malas-noticias-europa-sube-sus-tasas-de-interes-por-que-impacta-a-colombia/202255/
7197,macroeconomia,https://www.rcnradio.com/economia/banco-de-la-republica-elevo-a-9-las-tasas-de-interes
9260,macroeconomia,https://www.forbesargentina.com/money/como-apuesta-gobierno-evitar-una-corrida-dolar-n19715
18168,macroeconomia,https://infodeliverysanjuan.com/nota/5089/quien-es-el-sanjuanino-que-sera-clave-para-la-era-massa/
12345,macroeconomia,https://www.perfil.com/noticias/columnistas/el-malestar-de-la-desigualdad.phtml
10842,macroeconomia,https://www.baenegocios.com/columnistas/En-los-intereses-de-la-deuda-privada-hay-una-explicacion-para-la-restriccion-eterna-20220803-0111.html
13957,macroeconomia,https://www.bloomberglinea.com/2022/07/22/el-dolar-en-colombia-ceso-su-caida-y-volvio-a-cerrar-arriba-de-los-4400/
17983,macroeconomia,https://www.rtve.es/noticias/20220726/techo-gasto-se-dispara-198221-millones-euros-tercer-maximo-historico-presupuestos/2391482.shtml
3078,macroeconomia,https://m.vanguardia.com/economia/nacional/minhacienda-radicara-reforma-tributaria-de-petro-este-8-de-agosto-hacia-el-mediodia-DM5538476
2978,macroeconomia,https://www.eltiempo.com/economia/sectores/los-temores-en-colombia-por-una-recesion-en-estados-unidos-691331
21334,macroeconomia,https://www.bbc.com/mundo/noticias-america-latina-62415956
18952,macroeconomia,https://www.elespectador.com/economia/las-maquinas-le-ganaron-a-los-humanos-en-las-previsiones-del-pib-de-estados-unidos/
9018,macroeconomia,https://www.lanacion.com.ar/economia/dolar/dolar-hoy-dolar-blue-hoy-la-cotizacion-minuto-a-minuto-del-lunes-8-de-agosto-nid08082022/
10671,macroeconomia,https://www.paginasiete.bo/economia/arce-no-ve-necesario-tocar-el-tipo-de-cambio-a-no-ser-que-el-ministro-de-economia-diga-otra-cosa-BY3313289
14576,macroeconomia,https://www.cronista.com/economia-politica/ofensiva-contra-el-bid-argentina-se-quejo-a-ee-uu-y-alberto-no-descarta-hablar-con-biden/
7419,macroeconomia,https://www.nacion.com/economia/banca/cuota-de-un-prestamo-hipotecario-puede-subir-hasta/74UNZI6D6ZABLNUXR42Y4LQ5AA/story/
21532,macroeconomia,https://viapais.com.ar/economia/sergio-massa-apunta-mas-nombres-al-superministerio-gabriel-rubinstein-sera-su-viceministro/
9254,macroeconomia,https://listindiario.com/economia/2022/07/26/731750/valdez-albizu-las-presiones-inflacionarias-han-comenzado-a-ceder
21220,macroeconomia,https://www.iprofesional.com/actualidad/367009-cuando-tombolini-critico-desde-cocina-lujosa-la-plata-no-alcanza
21346,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/dolar-en-colombia-termino-el-dia-con-perdidas-cuanto-cayo/202212/
13028,macroeconomia,https://www.infobae.com/economia/2022/08/07/massa-espera-esta-semana-los-dolares-de-los-exportadores-y-prepara-nuevas-medidas-para-acumular-reservas/
217,macroeconomia,https://elpais.com/argentina/2022-07-28/la-ministra-de-economia-de-argentina-presenta-su-renuncia-24-dias-despues.html
2074,macroeconomia,https://www.elcolombiano.com/negocios/como-afecta-la-recesion-economica-de-estados-unidos-a-colombia-2022-KP18061380
7302,macroeconomia,https://www.laopinion.com.co/economia/peso-colombiano-la-segunda-moneda-emergente-que-mas-se-revaluo-en-una-semana
19278,macroeconomia,https://www.nacion.com/economia/politica-economica/economia-frenara-en-seco-en-el-segundo-semestre/YI5HVOPVFRFADNANBXPDNVMG7Q/story/
140,macroeconomia,https://www.larepublica.co/finanzas/divisa-estadounidense-volvio-a-cotizar-por-debajo-de-4-400-y-cae-45-frente-a-trm-3412844
3018,macroeconomia,https://www.lafm.com.co/economia/precio-del-dolar-en-colombia-inicia-semana-en-4395
2386,macroeconomia,https://www.larepublica.co/globoeconomia/la-fed-esta-lista-para-el-mayor-aumento-de-tasas-consecutivo-de-ee-uu-en-decadas-3411421
7688,macroeconomia,https://www.laarena.com.ar/opinion/antes-del-23-hay-que-pasar-el-22-20227240100
114,macroeconomia,https://tramas.ar/2022/08/04/massa-ministro-de-economia-el-profeta-del-ajuste-y-el-consenso-extractivista/
16061,macroeconomia,https://www.elmundo.es/economia/macroeconomia/2022/07/21/62d848bffdddff766b8b45ad.html
17579,macroeconomia,https://www.iprofesional.com/politica/366865-como-es-la-relacion-de-massa-con-los-gremios-mas-poderosos
10722,macroeconomia,https://www.lanacion.com.ar/el-mundo/espiral-inflacionaria-turquia-tuvo-el-indice-mas-alto-en-24-anos-y-ya-roza-el-80-interanual-nid03082022/
135,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/bid-aprobo-un-credito-de-us-1140-millones-a-argentina-para-la-descarbonizacion/202255/
10329,macroeconomia,https://www.larepublica.co/globoeconomia/jp-morgan-se-sumo-a-quienes-ven-que-la-tasa-de-interes-de-brasil-subira-a-14-este-ano-3411673
14817,macroeconomia,https://www.losandes.com.ar/economia/al-empresariado-local-massa-le-genera-mas-confianza/
3012,macroeconomia,https://www.lafm.com.co/economia/este-viernes-el-dolar-cerro-por-encima-de-los-4300
13963,macroeconomia,https://www.larepublica.co/globoeconomia/la-principal-candidata-a-liderar-el-reino-unido-dice-que-una-recesion-no-es-inevitable-3417718
15753,macroeconomia,https://telenueve.elnueve.com.ar/amanecer/12532-sergio-massa-es-el-nuevo-superministro-de-economia-como-queda-conformado-el-gabinete
4775,macroeconomia,https://m.vanguardia.com/economia/nacional/como-afecta-la-recesion-economica-de-estados-unidos-a-colombia-ME5446934
3890,macroeconomia,https://www.semana.com/economia/inversionistas/articulo/todo-indica-que-el-precio-del-dolar-se-va-a-mantener-alto-podra-petro-evitar-alzas-exageradas-de-la-divisa/202224/
6285,macroeconomia,https://www.semana.com/mundo/articulo/banco-central-de-peru-subio-tasa-de-interes-para-intentar-detener-la-inflacion/202228/
12160,macroeconomia,https://www.fenix951.com.ar/nuevo_2013/noticia.php?id=227965
13523,macroeconomia,https://www.forbesargentina.com/money/que-opinaron-empresarios-sindicalistas-dirigentes-politicos-tras-asuncion-sergio-massa-n19912
13970,macroeconomia,https://www.lanacion.com.ar/el-mundo/que-tan-necesaria-es-la-argentina-para-el-mundo-nid23072022/
17630,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/atencion-el-dolar-sigue-bajando-podria-volver-a-los-4000/202243/
15718,macroeconomia,https://www.latercera.com/pulso-pm/noticia/los-nexos-con-chile-del-nuevo-ministro-de-hacienda-de-colombia-jose-antonio-ocampo/BDTCXE27ZVA4RASRMIO66A3J5M/
11441,macroeconomia,https://elpitazo.net/entrevistas/economista-omar-zambrano-es-inviable-el-modelo-de-los-bodegones-sin-mejores-salarios/
6925,macroeconomia,https://www.semana.com/economia/inversionistas/articulo/resultados-empresariales-le-dieron-un-respiro-a-wall-street-como-cerro/202233/
13262,macroeconomia,https://www.clarin.com/politica/hector-daer-llegada-massa-buena-necesita-mucha-valentia-luchar-inflacion-_0_V2IIXf09qe.html
21062,macroeconomia,https://elgritodelsur.com.ar/2022/07/todos-se-van-con-el-massa.html
26,macroeconomia,https://www.eldiarioar.com/economia/washington-batakis-le-aseguro-inversores-pleno-apoyo-gobierno-ajuste_1_9202486.html
12428,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/habra-recesion-en-europa/202253/
9730,macroeconomia,https://www.perfil.com/noticias/elobservador/olla-a-presion.phtml
7797,macroeconomia,https://www.eltiempo.com/economia/sectores/precio-del-dolar-causas-y-consecuencias-del-alza-en-america-latina-689836
16350,macroeconomia,https://www.uniminutoradio.com.co/el-alza-del-dolar-en-colombia-implicaciones-en-la-economia-cotidiana-jm/
1409,macroeconomia,https://www.portafolio.co/economia/finanzas/inflacion-julio-como-afecta-el-dato-historico-a-los-hogares-de-clase-alta-media-y-baja-569184
16793,macroeconomia,https://www.forbesargentina.com/today/uno-uno-cambios-gabinete-n19598
10531,macroeconomia,https://www.losandes.com.ar/economia/alerta-maxima-por-la-escasez-de-reservas-massa-alista-nuevas-medidas/
3004,macroeconomia,https://www.rcnradio.com/economia/el-dolar-cerro-la-semana-por-encima-de-los-4300
21231,macroeconomia,https://www.eldia.com/nota/2022-7-27-20-29-0-sergio-massa-seria-el-nuevo-ministro-de-economia-politica-y-economia
14720,macroeconomia,"https://www.lasillavacia.com/la-silla-vacia/detector-de-mentiras/el-peso-colombiano-s%C3%AD-ha-tenido-una-gran-ca%C3%ADda,-pero-otras-monedas-m%C3%A1s"
18883,macroeconomia,https://www.eldiarioar.com/politica/conozcan-escuchen-objetivo-gira-express-batakis-eeuu_1_9197169.html
14879,innovacion,https://www.elheraldo.co/colombia/se-posesionan-nuevos-viceministros-de-hacienda-en-colombia-929621
13231,macroeconomia,https://www.larepublica.co/economia/gobierno-entrante-anuncio-minimo-de-exportaciones-para-empresas-en-zonas-francas-3412772
20758,macroeconomia,https://www.portafolio.co/economia/finanzas/bien-por-el-banco-de-la-republica-al-enfrentar-la-inflacion-568288
12141,macroeconomia,https://www.clarin.com/opinion/despues-espuma-massa-enfrenta-limites-politicos-crisis-economica_0_xiZKrhZQii.html
9622,macroeconomia,https://forbes.cl/economia-y-finanzas/2022-07-26/fmi-augura-mas-crecimiento-para-latinoamerica-pese-a-la-guerra-y-la-inflacion/
8686,macroeconomia,https://radiografica.org.ar/2022/08/07/panorama-sindical-estabilizacion/
18524,macroeconomia,https://www.lanacion.com.py/negocios_edicion_impresa/2022/08/02/la-exagerada-intervencion-del-bcp-genera-distorsion-del-tipo-de-cambio/
17586,macroeconomia,https://www.noticiasurbanas.com.ar/noticias/hoy-realpolitik-ya-vendran-tiempos-mejores/
21542,macroeconomia,https://www.portafolio.co/opinion-el-ultimo-de-la-fila-568454
16585,macroeconomia,https://gestion.pe/economia/claridad-de-la-fed-es-lo-ultimo-que-espera-el-mercado-de-tasas-economia-noticia/
10303,macroeconomia,https://www.bloomberglinea.com/2022/08/12/dolar-en-colombia-primera-semana-de-petro-en-el-poder-dejo-un-peso-mas-fuerte/
14806,macroeconomia,https://www.eltribuno.com/jujuy/nota/2022-8-1-15-19-0-raul-rigo-jorge-domper-y-claudia-balestrini-los-primeros-nombres-del-equipo-de-sergio-massa
14813,macroeconomia,https://www.eltribuno.com/salta/nota/2022-7-26-19-18-0-el-dolar-blue-cerro-estable-este-martes-a-322
17159,macroeconomia,https://www.infobae.com/opinion/2022/08/05/el-gobierno-no-entiende-de-magnitudes/
17104,macroeconomia,https://www.rionegro.com.ar/politica/sergio-massa-nego-ofrecimiento-para-un-cargo-en-el-gabinete-pero-dijo-que-hablara-con-alberto-fernandez-2417380/
656,macroeconomia,https://www.perfil.com/noticias/politica/antonio-aracre-sobre-el-futuro-de-martin-guzman-ahora-tiene-que-guardarse-un-poco-pero-tiene-un-lugar-importante-en-la-argentina.phtml
8968,macroeconomia,https://urgente24.com/dinero/dato-del-embajador-usa-reintegro-tesoro-bcra-y-46-dias-n541755
3504,macroeconomia,https://es-us.vida-estilo.yahoo.com/acciones-habr%C3%ADan-tocado-fondo-morgan-163233716.html
9251,macroeconomia,https://www.noticiasrcn.com/economia/gerente-del-banco-de-la-republica-sobre-el-dolar-424749
13834,macroeconomia,https://www.eldestapeweb.com/politica/frente-de-todos/en-medio-de-versiones-massa-intensifica-contactos-con-sus-asesores-economicos-202272722250
21460,macroeconomia,https://www.iprofesional.com/politica/366776-nuevo-gabinete-de-gobierno-los-que-entran-y-los-que-salen
3089,macroeconomia,https://www.infobae.com/economia/2022/07/23/la-fuerte-devaluacion-del-peso-acelera-el-aumento-de-la-pobreza-a-un-nivel-pocas-veces-registrado/
21169,macroeconomia,https://www.mdzol.com/dinero/2022/8/10/cual-es-la-exigencia-de-estados-unidos-para-desarrollar-vaca-muerta-265039.html
16811,macroeconomia,https://www.infobae.com/economia/2022/08/07/inflacion-y-dolar-que-medidas-incluye-el-plan-massa-para-afrontar-la-suba-de-precios-y-la-falta-de-reservas/
21013,macroeconomia,https://enredaccion.com.ar/massa-se-hace-cargo-de-la-economia-y-encabezara-un-super-ministerio/
10487,macroeconomia,https://www.rionegro.com.ar/politica/carreras-sobre-la-designacion-de-massa-esperamos-que-tenga-exito-por-el-bien-del-pais-2421692/
10533,macroeconomia,https://www.rionegro.com.ar/politica/carreras-sobre-la-designacion-de-massa-esperamos-que-tenga-exito-por-el-bien-del-pais-2421692/
14734,macroeconomia,https://www.larepublica.co/finanzas/el-dolar-ha-caido-mas-de-441-9-desde-su-maximo-historico-y-cotiza-sobre-los-4-185-3423982
17580,macroeconomia,https://www.eldiarioar.com/economia/gobierno-convoco-reunion-subir-salario-minimo-no-cubre-mitad-canasta-basica_1_9223587.html
18166,macroeconomia,https://www.chacodiapordia.com/2022/08/10/la-plastilina-y-la-massa-argentina-en-el-laberinto-de-la-peste-liberal/
22722,macroeconomia,https://mascolombia.com/que-hacer-con-los-tlc/
10849,macroeconomia,https://noticias.perfil.com/noticias/opinion/alberto-fernandez-el-unico-culpable.phtml
11576,macroeconomia,https://www.perfil.com/noticias/columnistas/el-metaverso-economico.phtml
2050,macroeconomia,https://www.semana.com/mundo/articulo/la-eterna-crisis-economica-de-la-izquierda-en-argentina/202215/
21244,macroeconomia,https://www.letrap.com.ar/nota/2022-8-8-7-21-0-massa-entre-el-supercontrol-y-el-indice-rubinstein-de-tolerancia-k
10340,macroeconomia,https://www.larepublica.co/globoeconomia/jp-morgan-evercore-isi-y-lh-meyer-pronostican-un-aumento-de-75-basicos-de-la-fed-3420151
16578,macroeconomia,https://www.perfil.com/noticias/columnistas/massa-el-elegido-por-ricardo-rouvier.phtml
17551,macroeconomia,https://www.eldiarioar.com/opinion/jodio-frente_129_9195850.html
11578,macroeconomia,https://www.eldia.com/nota/2022-8-2-0-21-0-massa-sus-vinculos-con-ee-uu-y-una-sobre-expectativa-por-la-economia-politica-y-economia
6505,macroeconomia,https://www.elcolombiano.com/internacional/america-latina/francia-marquez-pide-debate-de-legalizacion-de-drogas-en-america-latina-PJ18222683
22243,macroeconomia,https://www.infobae.com/america/colombia/2022/08/08/reforma-tributaria-de-petro-gravara-a-las-pensiones-ante-deficit-fiscal-historico/
11999,macroeconomia,https://www.larepublica.co/finanzas/el-precio-del-dolar-perdio-terreno-y-cerro-la-semana-cotizando-debajo-de-los-4-400-3405158
18390,macroeconomia,https://www.forbesargentina.com/money/estos-son-cuatro-billetes-argentinos-mayores-perdidas-poder-adquisitivo-historia-n19642
2746,macroeconomia,https://www.semana.com/economia/macroeconomia/articulo/dolar-en-colombia-cae-por-segundo-dia-consecutivo-en-cuanto-abrio/202240/
2996,macroeconomia,https://www.rcnradio.com/economia/el-dolar-sigue-cayendo-inicio-la-jornada-por-debajo-de-los-4500
20380,macroeconomia,https://www.clarin.com/opinion/candidatos-cristina-kirchner-aspiracion-portavoz-presidencial_0_qyWcmsYkb9.html
17099,macroeconomia,https://www.perfil.com/noticias/politica/minuto-a-minuto-el-gobierno-toma-definiciones-y-hay-expectativa-por-los-anuncios.phtml
9170,macroeconomia,https://www.bloomberglinea.com/2022/07/19/oro-se-mantiene-cerca-de-precio-minimo-de-11-meses-ante-perspectiva-de-tasas/
